index, start time, end time, latency
245, 1659514069.655391, 1659514069.658185, 2794
246, 1659514069.758863, 1659514069.761842, 2979
247, 1659514069.862641, 1659514069.865531, 2890
248, 1659514069.967036, 1659514069.970344, 3308
249, 1659514070.71791, 1659514070.74642, 2851
250, 1659514070.175764, 1659514070.178747, 2983
251, 1659514070.280211, 1659514070.283625, 3414
252, 1659514070.384032, 1659514070.386642, 2610
253, 1659514070.488153, 1659514070.491563, 3410
254, 1659514070.593066, 1659514070.596169, 3103
255, 1659514070.697509, 1659514070.700819, 3310
256, 1659514070.802336, 1659514070.805763, 3427
257, 1659514070.906654, 1659514070.909772, 3118
258, 1659514071.11226, 1659514071.14619, 3393
259, 1659514071.116107, 1659514071.118562, 2455
260, 1659514071.219114, 1659514071.221936, 2822
261, 1659514071.323419, 1659514071.326436, 3017
262, 1659514071.427534, 1659514071.430355, 2821
263, 1659514071.531795, 1659514071.534843, 3048
264, 1659514071.635217, 1659514071.638076, 2859
265, 1659514071.738304, 1659514071.741398, 3094
266, 1659514071.841903, 1659514071.844923, 3020
267, 1659514071.946454, 1659514071.949676, 3222
268, 1659514072.51233, 1659514072.53868, 2635
269, 1659514072.154621, 1659514072.157588, 2967
270, 1659514072.259155, 1659514072.262836, 3681
271, 1659514072.363030, 1659514072.366264, 3234
272, 1659514072.467728, 1659514072.470732, 3004
273, 1659514072.572192, 1659514072.575253, 3061
274, 1659514072.676136, 1659514072.678844, 2708
275, 1659514072.780336, 1659514072.783557, 3221
276, 1659514072.883883, 1659514072.886806, 2923
277, 1659514072.987857, 1659514072.990916, 3059
278, 1659514073.92370, 1659514073.95633, 3263
279, 1659514073.195830, 1659514073.198538, 2708
280, 1659514073.300023, 1659514073.303023, 3000
281, 1659514073.403682, 1659514073.407044, 3362
282, 1659514073.508553, 1659514073.511931, 3378
283, 1659514073.613518, 1659514073.616654, 3136
284, 1659514073.718168, 1659514073.721378, 3210
285, 1659514073.822929, 1659514073.826277, 3348
286, 1659514073.927424, 1659514073.930617, 3193
287, 1659514074.32064, 1659514074.35234, 3170
288, 1659514074.135444, 1659514074.138374, 2930
289, 1659514074.238751, 1659514074.241783, 3032
290, 1659514074.343202, 1659514074.346495, 3293
291, 1659514074.448014, 1659514074.451216, 3202
292, 1659514074.552682, 1659514074.555939, 3257
293, 1659514074.656324, 1659514074.659090, 2766
294, 1659514074.760532, 1659514074.763953, 3421
295, 1659514074.864141, 1659514074.867366, 3225
296, 1659514074.968822, 1659514074.971964, 3142
297, 1659514075.73464, 1659514075.76449, 2985
298, 1659514075.177438, 1659514075.179956, 2518
299, 1659514075.281439, 1659514075.284685, 3246
300, 1659514075.384872, 1659514075.388213, 3341
301, 1659514075.489711, 1659514075.493136, 3425
302, 1659514075.594662, 1659514075.597854, 3192
303, 1659514075.699285, 1659514075.702333, 3048
304, 1659514075.803823, 1659514075.806370, 2547
305, 1659514075.906938, 1659514075.909916, 2978
306, 1659514076.11312, 1659514076.14346, 3034
307, 1659514076.115834, 1659514076.118973, 3139
308, 1659514076.219277, 1659514076.222379, 3102
309, 1659514076.323612, 1659514076.327024, 3412
310, 1659514076.428054, 1659514076.431370, 3316
311, 1659514076.532909, 1659514076.535891, 2982
312, 1659514076.637463, 1659514076.640504, 3041
313, 1659514076.742013, 1659514076.745197, 3184
314, 1659514076.845750, 1659514076.848759, 3009
315, 1659514076.950262, 1659514076.953825, 3563
316, 1659514077.55283, 1659514077.58345, 3062
317, 1659514077.158932, 1659514077.161886, 2954
318, 1659514077.263402, 1659514077.266371, 2969
319, 1659514077.366614, 1659514077.369494, 2880
320, 1659514077.471075, 1659514077.474010, 2935
321, 1659514077.575466, 1659514077.578603, 3137
322, 1659514077.679566, 1659514077.682710, 3144
323, 1659514077.783964, 1659514077.786986, 3022
324, 1659514077.887684, 1659514077.890714, 3030
325, 1659514077.991641, 1659514077.994593, 2952
326, 1659514078.96066, 1659514078.98912, 2846
327, 1659514078.199183, 1659514078.202088, 2905
328, 1659514078.303577, 1659514078.306713, 3136
329, 1659514078.407154, 1659514078.410272, 3118
330, 1659514078.511793, 1659514078.515062, 3269
331, 1659514078.616544, 1659514078.619646, 3102
332, 1659514078.721115, 1659514078.724001, 2886
333, 1659514078.825513, 1659514078.828783, 3270
334, 1659514078.929683, 1659514078.932633, 2950
335, 1659514079.34158, 1659514079.37317, 3159
336, 1659514079.138848, 1659514079.142114, 3266
337, 1659514079.243148, 1659514079.246050, 2902
338, 1659514079.347464, 1659514079.350798, 3334
339, 1659514079.452141, 1659514079.455284, 3143
340, 1659514079.556808, 1659514079.559881, 3073
341, 1659514079.660295, 1659514079.663271, 2976
342, 1659514079.764086, 1659514079.767084, 2998
343, 1659514079.867364, 1659514079.870451, 3087
344, 1659514079.971937, 1659514079.974896, 2959
345, 1659514080.76460, 1659514080.79578, 3118
346, 1659514080.180299, 1659514080.183578, 3279
347, 1659514080.285057, 1659514080.288305, 3248
348, 1659514080.388632, 1659514080.391408, 2776
349, 1659514080.492919, 1659514080.495793, 2874
350, 1659514080.597311, 1659514080.600389, 3078
351, 1659514080.701471, 1659514080.704454, 2983
352, 1659514080.805973, 1659514080.809450, 3477
353, 1659514080.909751, 1659514080.912556, 2805
354, 1659514081.14084, 1659514081.16762, 2678
355, 1659514081.118320, 1659514081.121454, 3134
356, 1659514081.223041, 1659514081.226026, 2985
357, 1659514081.327468, 1659514081.330513, 3045
358, 1659514081.431204, 1659514081.434181, 2977
359, 1659514081.535685, 1659514081.538808, 3123
360, 1659514081.640393, 1659514081.643475, 3082
361, 1659514081.743845, 1659514081.747064, 3219
362, 1659514081.847571, 1659514081.850881, 3310
363, 1659514081.952025, 1659514081.955577, 3552
364, 1659514082.57114, 1659514082.60178, 3064
365, 1659514082.160336, 1659514082.163302, 2966
366, 1659514082.264601, 1659514082.268082, 3481
367, 1659514082.368351, 1659514082.371407, 3056
368, 1659514082.472715, 1659514082.475747, 3032
369, 1659514082.577159, 1659514082.580480, 3321
370, 1659514082.681082, 1659514082.684176, 3094
371, 1659514082.785742, 1659514082.788939, 3197
372, 1659514082.889711, 1659514082.893105, 3394
373, 1659514082.993959, 1659514082.997135, 3176
374, 1659514083.98703, 1659514083.101731, 3028
375, 1659514083.202735, 1659514083.205848, 3113
376, 1659514083.307319, 1659514083.310728, 3409
377, 1659514083.411510, 1659514083.414663, 3153
378, 1659514083.516138, 1659514083.519592, 3454
379, 1659514083.619924, 1659514083.623110, 3186
380, 1659514083.724539, 1659514083.727754, 3215
381, 1659514083.829257, 1659514083.832362, 3105
382, 1659514083.932884, 1659514083.936024, 3140
383, 1659514084.37569, 1659514084.40570, 3001
384, 1659514084.142089, 1659514084.145238, 3149
385, 1659514084.246196, 1659514084.249239, 3043
386, 1659514084.350797, 1659514084.354011, 3214
387, 1659514084.455024, 1659514084.457845, 2821
388, 1659514084.559300, 1659514084.562234, 2934
389, 1659514084.663707, 1659514084.666568, 2861
390, 1659514084.768042, 1659514084.770871, 2829
391, 1659514084.871218, 1659514084.873969, 2751
392, 1659514084.975337, 1659514084.978226, 2889
393, 1659514085.79672, 1659514085.82738, 3066
394, 1659514085.183168, 1659514085.186390, 3222
395, 1659514085.287819, 1659514085.291409, 3590
396, 1659514085.392226, 1659514085.395529, 3303
397, 1659514085.497080, 1659514085.500171, 3091
398, 1659514085.601208, 1659514085.604484, 3276
399, 1659514085.705357, 1659514085.708671, 3314
400, 1659514085.810206, 1659514085.813562, 3356
401, 1659514085.914844, 1659514085.917931, 3087
402, 1659514086.19400, 1659514086.22514, 3114
403, 1659514086.124016, 1659514086.127332, 3316
404, 1659514086.228219, 1659514086.231388, 3169
405, 1659514086.332908, 1659514086.336137, 3229
406, 1659514086.436579, 1659514086.439773, 3194
407, 1659514086.540501, 1659514086.543675, 3174
408, 1659514086.645207, 1659514086.648454, 3247
409, 1659514086.750010, 1659514086.753534, 3524
410, 1659514086.854197, 1659514086.857486, 3289
411, 1659514086.958373, 1659514086.961533, 3160
412, 1659514087.63076, 1659514087.66129, 3053
413, 1659514087.167605, 1659514087.170787, 3182
414, 1659514087.272355, 1659514087.275973, 3618
415, 1659514087.376380, 1659514087.379906, 3526
416, 1659514087.481261, 1659514087.484386, 3125
417, 1659514087.585908, 1659514087.589092, 3184
418, 1659514087.689530, 1659514087.692392, 2862
419, 1659514087.793829, 1659514087.797139, 3310
420, 1659514087.898084, 1659514087.901486, 3402
421, 1659514088.2370, 1659514088.5548, 3178
422, 1659514088.107091, 1659514088.110182, 3091
423, 1659514088.210234, 1659514088.213300, 3066
424, 1659514088.314819, 1659514088.317904, 3085
425, 1659514088.418940, 1659514088.422020, 3080
426, 1659514088.523496, 1659514088.526632, 3136
427, 1659514088.627419, 1659514088.630204, 2785
428, 1659514088.731481, 1659514088.734351, 2870
429, 1659514088.834757, 1659514088.837454, 2697
430, 1659514088.937749, 1659514088.940763, 3014
431, 1659514089.42323, 1659514089.45327, 3004
432, 1659514089.146874, 1659514089.149987, 3113
433, 1659514089.251233, 1659514089.254406, 3173
434, 1659514089.355830, 1659514089.358647, 2817
435, 1659514089.459322, 1659514089.462152, 2830
436, 1659514089.563628, 1659514089.566443, 2815
437, 1659514089.667875, 1659514089.670903, 3028
438, 1659514089.771819, 1659514089.774572, 2753
439, 1659514089.875043, 1659514089.878153, 3110
