1,3,"enp0s10",1668688229.525085,"1.5.5 (417daa7 - Nov 17 2022 10:34:49)","1.7.3 (92ce3808)","1.2.14 (d74aea4 - Nov 17 2022 10:33:31)"
10,3,"enp0s10",1668688232.906011,202,"respected","test","This rule to print out information IP/TCP packet",{"event_1":{"timestamp":1668688232.906011,"counter":33,"attributes":[["tcp.src_port",7]]},"event_2":{"timestamp":1668688232.906011,"counter":33,"attributes":[]}}
10,3,"enp0s10",1668688232.908164,202,"respected","test","This rule to print out information IP/TCP packet",{"event_1":{"timestamp":1668688232.908164,"counter":34,"attributes":[["tcp.src_port",1234]]},"event_2":{"timestamp":1668688232.908164,"counter":34,"attributes":[]}}
10,3,"enp0s10",1668688232.928793,202,"respected","test","This rule to print out information IP/TCP packet",{"event_1":{"timestamp":1668688232.928793,"counter":35,"attributes":[["tcp.src_port",8]]},"event_2":{"timestamp":1668688232.928793,"counter":35,"attributes":[]}}
10,3,"enp0s10",1668688232.930738,202,"respected","test","This rule to print out information IP/TCP packet",{"event_1":{"timestamp":1668688232.930738,"counter":36,"attributes":[["tcp.src_port",1234]]},"event_2":{"timestamp":1668688232.930738,"counter":36,"attributes":[]}}
10,3,"enp0s10",1668688232.951665,202,"respected","test","This rule to print out information IP/TCP packet",{"event_1":{"timestamp":1668688232.951665,"counter":37,"attributes":[["tcp.src_port",9]]},"event_2":{"timestamp":1668688232.951665,"counter":37,"attributes":[]}}
10,3,"enp0s10",1668688232.953878,202,"respected","test","This rule to print out information IP/TCP packet",{"event_1":{"timestamp":1668688232.953878,"counter":38,"attributes":[["tcp.src_port",1234]]},"event_2":{"timestamp":1668688232.953878,"counter":38,"attributes":[]}}
10,3,"enp0s10",1668688232.975124,202,"respected","test","This rule to print out information IP/TCP packet",{"event_1":{"timestamp":1668688232.975124,"counter":39,"attributes":[["tcp.src_port",10]]},"event_2":{"timestamp":1668688232.975124,"counter":39,"attributes":[]}}
10,3,"enp0s10",1668688232.977347,202,"respected","test","This rule to print out information IP/TCP packet",{"event_1":{"timestamp":1668688232.977347,"counter":40,"attributes":[["tcp.src_port",1234]]},"event_2":{"timestamp":1668688232.977347,"counter":40,"attributes":[]}}
10,3,"enp0s10",1668688234.233552,202,"respected","test","This rule to print out information IP/TCP packet",{"event_1":{"timestamp":1668688234.233552,"counter":41,"attributes":[["tcp.src_port",1]]},"event_2":{"timestamp":1668688234.233552,"counter":41,"attributes":[]}}
10,3,"enp0s10",1668688234.235601,202,"respected","test","This rule to print out information IP/TCP packet",{"event_1":{"timestamp":1668688234.235601,"counter":42,"attributes":[["tcp.src_port",1234]]},"event_2":{"timestamp":1668688234.235601,"counter":42,"attributes":[]}}
10,3,"enp0s10",1668688234.256770,202,"respected","test","This rule to print out information IP/TCP packet",{"event_1":{"timestamp":1668688234.256770,"counter":43,"attributes":[["tcp.src_port",2]]},"event_2":{"timestamp":1668688234.256770,"counter":43,"attributes":[]}}
10,3,"enp0s10",1668688234.258869,202,"respected","test","This rule to print out information IP/TCP packet",{"event_1":{"timestamp":1668688234.258869,"counter":44,"attributes":[["tcp.src_port",1234]]},"event_2":{"timestamp":1668688234.258869,"counter":44,"attributes":[]}}
10,3,"enp0s10",1668688234.279848,202,"respected","test","This rule to print out information IP/TCP packet",{"event_1":{"timestamp":1668688234.279848,"counter":45,"attributes":[["tcp.src_port",3]]},"event_2":{"timestamp":1668688234.279848,"counter":45,"attributes":[]}}
10,3,"enp0s10",1668688234.281600,202,"respected","test","This rule to print out information IP/TCP packet",{"event_1":{"timestamp":1668688234.281600,"counter":46,"attributes":[["tcp.src_port",1234]]},"event_2":{"timestamp":1668688234.281600,"counter":46,"attributes":[]}}
10,3,"enp0s10",1668688234.301069,202,"respected","test","This rule to print out information IP/TCP packet",{"event_1":{"timestamp":1668688234.301069,"counter":47,"attributes":[["tcp.src_port",4]]},"event_2":{"timestamp":1668688234.301069,"counter":47,"attributes":[]}}
10,3,"enp0s10",1668688234.302990,202,"respected","test","This rule to print out information IP/TCP packet",{"event_1":{"timestamp":1668688234.302990,"counter":48,"attributes":[["tcp.src_port",1234]]},"event_2":{"timestamp":1668688234.302990,"counter":48,"attributes":[]}}
