index, start time, end time, latency
295, 1659515118.742647, 1659515118.746635, 3988
296, 1659515118.847539, 1659515118.851284, 3745
297, 1659515118.952796, 1659515118.956680, 3884
298, 1659515119.58234, 1659515119.61299, 3065
299, 1659515119.162016, 1659515119.165049, 3033
300, 1659515119.266580, 1659515119.269897, 3317
301, 1659515119.370353, 1659515119.373740, 3387
302, 1659515119.475249, 1659515119.478850, 3601
303, 1659515119.580307, 1659515119.583714, 3407
304, 1659515119.684863, 1659515119.688094, 3231
305, 1659515119.788548, 1659515119.791731, 3183
306, 1659515119.891960, 1659515119.895707, 3747
307, 1659515119.997146, 1659515120.414, 3268
308, 1659515120.101899, 1659515120.105218, 3319
309, 1659515120.205457, 1659515120.208826, 3369
310, 1659515120.310297, 1659515120.313926, 3629
311, 1659515120.414600, 1659515120.418681, 4081
312, 1659515120.520178, 1659515120.523720, 3542
313, 1659515120.625225, 1659515120.629115, 3890
314, 1659515120.730639, 1659515120.734178, 3539
315, 1659515120.834690, 1659515120.838331, 3641
316, 1659515120.939506, 1659515120.942739, 3233
317, 1659515121.44214, 1659515121.47593, 3379
318, 1659515121.147836, 1659515121.151038, 3202
319, 1659515121.252050, 1659515121.255499, 3449
320, 1659515121.356957, 1659515121.360493, 3536
321, 1659515121.461982, 1659515121.465439, 3457
322, 1659515121.566802, 1659515121.570026, 3224
323, 1659515121.670742, 1659515121.674321, 3579
324, 1659515121.775755, 1659515121.778964, 3209
325, 1659515121.879553, 1659515121.883456, 3903
326, 1659515121.984918, 1659515121.988090, 3172
327, 1659515122.89574, 1659515122.92785, 3211
328, 1659515122.193929, 1659515122.197535, 3606
329, 1659515122.298858, 1659515122.302562, 3704
330, 1659515122.402817, 1659515122.406265, 3448
331, 1659515122.507684, 1659515122.510846, 3162
332, 1659515122.612328, 1659515122.615695, 3367
333, 1659515122.717208, 1659515122.720554, 3346
334, 1659515122.821909, 1659515122.825867, 3958
335, 1659515122.926589, 1659515122.930925, 4336
336, 1659515123.32423, 1659515123.35895, 3472
337, 1659515123.137482, 1659515123.140850, 3368
338, 1659515123.242044, 1659515123.245608, 3564
339, 1659515123.347008, 1659515123.350826, 3818
340, 1659515123.452028, 1659515123.455116, 3088
341, 1659515123.556639, 1659515123.559670, 3031
342, 1659515123.659982, 1659515123.663017, 3035
343, 1659515123.764504, 1659515123.768002, 3498
344, 1659515123.868352, 1659515123.871572, 3220
345, 1659515123.973105, 1659515123.976322, 3217
346, 1659515124.77746, 1659515124.80627, 2881
347, 1659515124.181370, 1659515124.184457, 3087
348, 1659515124.285472, 1659515124.289082, 3610
349, 1659515124.389404, 1659515124.392765, 3361
350, 1659515124.494262, 1659515124.497725, 3463
351, 1659515124.599161, 1659515124.602539, 3378
352, 1659515124.703669, 1659515124.706557, 2888
353, 1659515124.807007, 1659515124.809826, 2819
354, 1659515124.909962, 1659515124.913763, 3801
355, 1659515125.15204, 1659515125.18104, 2900
356, 1659515125.119507, 1659515125.122530, 3023
357, 1659515125.224026, 1659515125.227164, 3138
358, 1659515125.328650, 1659515125.332289, 3639
359, 1659515125.432931, 1659515125.435944, 3013
360, 1659515125.537486, 1659515125.541043, 3557
361, 1659515125.642507, 1659515125.645704, 3197
362, 1659515125.747162, 1659515125.750606, 3444
363, 1659515125.852053, 1659515125.856139, 4086
364, 1659515125.957284, 1659515125.960884, 3600
365, 1659515126.62386, 1659515126.65755, 3369
366, 1659515126.165962, 1659515126.169665, 3703
367, 1659515126.270373, 1659515126.273765, 3392
368, 1659515126.374218, 1659515126.377504, 3286
369, 1659515126.478940, 1659515126.482408, 3468
370, 1659515126.583860, 1659515126.587382, 3522
371, 1659515126.688057, 1659515126.691344, 3287
372, 1659515126.792847, 1659515126.796355, 3508
373, 1659515126.897347, 1659515126.901313, 3966
374, 1659515127.2751, 1659515127.6013, 3262
375, 1659515127.107500, 1659515127.111145, 3645
376, 1659515127.211240, 1659515127.214546, 3306
