index, start time, end time, latency
406, 1659546321.446571, 1659546321.449664, 3093
407, 1659546321.550965, 1659546321.554244, 3279
408, 1659546321.655708, 1659546321.658856, 3148
409, 1659546321.759211, 1659546321.762304, 3093
410, 1659546321.862999, 1659546321.865705, 2706
411, 1659546321.967153, 1659546321.970379, 3226
412, 1659546322.71321, 1659546322.73930, 2609
413, 1659546322.175374, 1659546322.178167, 2793
414, 1659546322.278878, 1659546322.281918, 3040
415, 1659546322.382419, 1659546322.384963, 2544
416, 1659546322.486507, 1659546322.489485, 2978
417, 1659546322.591044, 1659546322.594060, 3016
418, 1659546322.695489, 1659546322.698367, 2878
419, 1659546322.799460, 1659546322.802710, 3250
420, 1659546322.903769, 1659546322.906772, 3003
421, 1659546323.6837, 1659546323.9599, 2762
422, 1659546323.111154, 1659546323.114376, 3222
423, 1659546323.214835, 1659546323.218841, 4006
424, 1659546323.320336, 1659546323.323278, 2942
425, 1659546323.424038, 1659546323.426802, 2764
426, 1659546323.527365, 1659546323.530273, 2908
427, 1659546323.630899, 1659546323.634012, 3113
428, 1659546323.735084, 1659546323.738613, 3529
429, 1659546323.840096, 1659546323.843327, 3231
430, 1659546323.944834, 1659546323.948138, 3304
431, 1659546324.49138, 1659546324.52492, 3354
432, 1659546324.153998, 1659546324.157021, 3023
433, 1659546324.258243, 1659546324.261767, 3524
434, 1659546324.361952, 1659546324.364860, 2908
435, 1659546324.466434, 1659546324.469452, 3018
436, 1659546324.570866, 1659546324.574108, 3242
437, 1659546324.675540, 1659546324.678956, 3416
438, 1659546324.779428, 1659546324.782136, 2708
439, 1659546324.882686, 1659546324.885388, 2702
440, 1659546324.986898, 1659546324.989625, 2727
441, 1659546325.91182, 1659546325.94247, 3065
442, 1659546325.195094, 1659546325.198242, 3148
443, 1659546325.299136, 1659546325.302279, 3143
444, 1659546325.402572, 1659546325.405567, 2995
445, 1659546325.507224, 1659546325.510441, 3217
446, 1659546325.611955, 1659546325.615351, 3396
447, 1659546325.716819, 1659546325.719744, 2925
448, 1659546325.821097, 1659546325.823993, 2896
449, 1659546325.925495, 1659546325.928880, 3385
450, 1659546326.29311, 1659546326.32483, 3172
451, 1659546326.132693, 1659546326.135881, 3188
452, 1659546326.237414, 1659546326.240962, 3548
453, 1659546326.342473, 1659546326.345667, 3194
454, 1659546326.446912, 1659546326.449956, 3044
455, 1659546326.550767, 1659546326.554435, 3668
456, 1659546326.655922, 1659546326.659608, 3686
457, 1659546326.761118, 1659546326.764162, 3044
458, 1659546326.864342, 1659546326.867447, 3105
459, 1659546326.968954, 1659546326.972191, 3237
460, 1659546327.73453, 1659546327.76751, 3298
461, 1659546327.178328, 1659546327.182275, 3947
462, 1659546327.282675, 1659546327.286040, 3365
463, 1659546327.386244, 1659546327.389068, 2824
464, 1659546327.490576, 1659546327.493754, 3178
465, 1659546327.595163, 1659546327.598584, 3421
466, 1659546327.700116, 1659546327.703237, 3121
467, 1659546327.804038, 1659546327.807055, 3017
468, 1659546327.908162, 1659546327.910840, 2678
469, 1659546328.12288, 1659546328.15009, 2721
470, 1659546328.116498, 1659546328.119545, 3047
471, 1659546328.220606, 1659546328.223370, 2764
472, 1659546328.324568, 1659546328.327032, 2464
473, 1659546328.427845, 1659546328.430604, 2759
474, 1659546328.530868, 1659546328.534275, 3407
475, 1659546328.635724, 1659546328.638280, 2556
476, 1659546328.739724, 1659546328.742607, 2883
477, 1659546328.844100, 1659546328.847066, 2966
478, 1659546328.948575, 1659546328.951505, 2930
479, 1659546329.52133, 1659546329.54841, 2708
480, 1659546329.156276, 1659546329.158960, 2684
481, 1659546329.260351, 1659546329.263714, 3363
482, 1659546329.363898, 1659546329.366730, 2832
483, 1659546329.468244, 1659546329.471242, 2998
484, 1659546329.572273, 1659546329.574991, 2718
485, 1659546329.676489, 1659546329.679427, 2938
486, 1659546329.780555, 1659546329.783335, 2780
487, 1659546329.883946, 1659546329.886776, 2830
488, 1659546329.988196, 1659546329.991120, 2924
489, 1659546330.92552, 1659546330.95697, 3145
490, 1659546330.197200, 1659546330.199949, 2749
491, 1659546330.304459, 1659546330.307746, 3287
492, 1659546330.408106, 1659546330.410928, 2822
493, 1659546330.512467, 1659546330.515146, 2679
494, 1659546330.615349, 1659546330.618713, 3364
495, 1659546330.720189, 1659546330.723180, 2991
496, 1659546330.824232, 1659546330.827016, 2784
497, 1659546330.928517, 1659546330.931506, 2989
498, 1659546331.33001, 1659546331.35999, 2998
499, 1659546331.137524, 1659546331.140536, 3012
500, 1659546331.241756, 1659546331.244974, 3218
501, 1659546331.346423, 1659546331.349618, 3195
502, 1659546331.450830, 1659546331.453839, 3009
503, 1659546331.554393, 1659546331.557644, 3251
504, 1659546331.658857, 1659546331.661664, 2807
505, 1659546331.762405, 1659546331.765431, 3026
506, 1659546331.865631, 1659546331.868534, 2903
507, 1659546331.970048, 1659546331.973451, 3403
508, 1659546332.74373, 1659546332.77336, 2963
509, 1659546332.178898, 1659546332.182002, 3104
510, 1659546332.282349, 1659546332.285432, 3083
511, 1659546332.385780, 1659546332.388967, 3187
512, 1659546332.490513, 1659546332.493431, 2918
513, 1659546332.594758, 1659546332.597359, 2601
514, 1659546332.698909, 1659546332.701829, 2920
515, 1659546332.802264, 1659546332.805221, 2957
516, 1659546332.906392, 1659546332.909687, 3295
517, 1659546333.10895, 1659546333.14073, 3178
518, 1659546333.115553, 1659546333.118275, 2722
519, 1659546333.218769, 1659546333.222210, 3441
520, 1659546333.323014, 1659546333.326152, 3138
521, 1659546333.426888, 1659546333.430158, 3270
522, 1659546333.531632, 1659546333.534279, 2647
523, 1659546333.635693, 1659546333.638845, 3152
524, 1659546333.739070, 1659546333.742407, 3337
525, 1659546333.843647, 1659546333.846549, 2902
526, 1659546333.948032, 1659546333.950710, 2678
527, 1659546334.51007, 1659546334.54226, 3219
528, 1659546334.155686, 1659546334.158954, 3268
529, 1659546334.260141, 1659546334.263180, 3039
530, 1659546334.363348, 1659546334.366299, 2951
531, 1659546334.467799, 1659546334.470823, 3024
532, 1659546334.571537, 1659546334.574421, 2884
533, 1659546334.675901, 1659546334.678888, 2987
534, 1659546334.780417, 1659546334.783403, 2986
535, 1659546334.884055, 1659546334.887016, 2961
536, 1659546334.988479, 1659546334.991269, 2790
537, 1659546335.92343, 1659546335.95403, 3060
538, 1659546335.195541, 1659546335.198280, 2739
539, 1659546335.299765, 1659546335.303227, 3462
540, 1659546335.403423, 1659546335.406095, 2672
541, 1659546335.507605, 1659546335.510932, 3327
542, 1659546335.611037, 1659546335.614117, 3080
543, 1659546335.715586, 1659546335.718629, 3043
544, 1659546335.819133, 1659546335.822269, 3136
545, 1659546335.923771, 1659546335.926915, 3144
546, 1659546336.28342, 1659546336.31205, 2863
547, 1659546336.132686, 1659546336.135275, 2589
548, 1659546336.236805, 1659546336.240077, 3272
549, 1659546336.341088, 1659546336.344018, 2930
550, 1659546336.445101, 1659546336.447713, 2612
551, 1659546336.549205, 1659546336.551969, 2764
552, 1659546336.653485, 1659546336.656644, 3159
553, 1659546336.758136, 1659546336.761187, 3051
554, 1659546336.862570, 1659546336.865588, 3018
555, 1659546336.967116, 1659546336.970441, 3325
556, 1659546337.70942, 1659546337.74258, 3316
557, 1659546337.175743, 1659546337.178804, 3061
558, 1659546337.280304, 1659546337.283460, 3156
559, 1659546337.384087, 1659546337.386966, 2879
560, 1659546337.488478, 1659546337.491316, 2838
561, 1659546337.592205, 1659546337.595046, 2841
562, 1659546337.696551, 1659546337.699492, 2941
563, 1659546337.801005, 1659546337.803729, 2724
564, 1659546337.904855, 1659546337.908149, 3294
565, 1659546338.9156, 1659546338.11998, 2842
566, 1659546338.113355, 1659546338.116094, 2739
567, 1659546338.216326, 1659546338.219093, 2767
568, 1659546338.319499, 1659546338.322740, 3241
569, 1659546338.423030, 1659546338.426145, 3115
570, 1659546338.527737, 1659546338.531007, 3270
571, 1659546338.632565, 1659546338.635614, 3049
572, 1659546338.737099, 1659546338.740024, 2925
573, 1659546338.840776, 1659546338.843969, 3193
574, 1659546338.945509, 1659546338.948589, 3080
575, 1659546339.50121, 1659546339.53311, 3190
576, 1659546339.154854, 1659546339.157806, 2952
