index, start time, end time, latency
292, 1659544222.994097, 1659544222.997517, 3420
293, 1659544223.98658, 1659544223.101764, 3106
294, 1659544223.203188, 1659544223.206687, 3499
295, 1659544223.306915, 1659544223.310753, 3838
296, 1659544223.411532, 1659544223.414646, 3114
297, 1659544223.515604, 1659544223.518519, 2915
298, 1659544223.618886, 1659544223.621492, 2606
299, 1659544223.723078, 1659544223.726161, 3083
300, 1659544223.826748, 1659544223.829589, 2841
301, 1659544223.931178, 1659544223.933994, 2816
302, 1659544224.35040, 1659544224.37508, 2468
303, 1659544224.139045, 1659544224.142443, 3398
304, 1659544224.243330, 1659544224.246107, 2777
305, 1659544224.347102, 1659544224.349504, 2402
306, 1659544224.451085, 1659544224.453752, 2667
307, 1659544224.555271, 1659544224.557826, 2555
308, 1659544224.659312, 1659544224.662004, 2692
309, 1659544224.763526, 1659544224.767050, 3524
310, 1659544224.867298, 1659544224.870080, 2782
311, 1659544224.971552, 1659544224.974045, 2493
312, 1659544225.74509, 1659544225.77398, 2889
313, 1659544225.178952, 1659544225.181460, 2508
314, 1659544225.283059, 1659544225.286864, 3805
315, 1659544225.387585, 1659544225.390656, 3071
316, 1659544225.492156, 1659544225.495060, 2904
317, 1659544225.595914, 1659544225.599397, 3483
318, 1659544225.700901, 1659544225.703957, 3056
319, 1659544225.805466, 1659544225.808321, 2855
320, 1659544225.909505, 1659544225.912120, 2615
321, 1659544226.12608, 1659544226.15456, 2848
322, 1659544226.116786, 1659544226.119276, 2490
323, 1659544226.219671, 1659544226.222657, 2986
324, 1659544226.322965, 1659544226.326896, 3931
325, 1659544226.428389, 1659544226.431016, 2627
326, 1659544226.532540, 1659544226.535176, 2636
327, 1659544226.636711, 1659544226.638837, 2126
328, 1659544226.740234, 1659544226.742921, 2687
329, 1659544226.843623, 1659544226.846102, 2479
330, 1659544226.946443, 1659544226.948857, 2414
331, 1659544227.50136, 1659544227.52696, 2560
332, 1659544227.154218, 1659544227.156797, 2579
333, 1659544227.258303, 1659544227.261062, 2759
334, 1659544227.362192, 1659544227.364668, 2476
335, 1659544227.466194, 1659544227.468671, 2477
336, 1659544227.570241, 1659544227.572743, 2502
337, 1659544227.674273, 1659544227.677025, 2752
338, 1659544227.778124, 1659544227.780871, 2747
339, 1659544227.881450, 1659544227.884630, 3180
340, 1659544227.986192, 1659544227.989571, 3379
341, 1659544228.90120, 1659544228.92875, 2755
342, 1659544228.194476, 1659544228.197824, 3348
343, 1659544228.299263, 1659544228.301613, 2350
344, 1659544228.402302, 1659544228.405568, 3266
345, 1659544228.506653, 1659544228.510075, 3422
346, 1659544228.610227, 1659544228.612931, 2704
347, 1659544228.714441, 1659544228.717570, 3129
348, 1659544228.819068, 1659544228.821972, 2904
349, 1659544228.923406, 1659544228.926386, 2980
350, 1659544229.27137, 1659544229.30246, 3109
351, 1659544229.131610, 1659544229.134477, 2867
352, 1659544229.235374, 1659544229.238009, 2635
353, 1659544229.338458, 1659544229.341208, 2750
354, 1659544229.442727, 1659544229.445835, 3108
355, 1659544229.547368, 1659544229.550083, 2715
356, 1659544229.651581, 1659544229.654670, 3089
